time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-17T21:05:44.710Z,33.4201667,-116.649,4.42,0.62,ml,29,57,0.03924,0.15,ci,ci40955704,2024-10-17T22:48:13.550Z,"15 km S of Anza, CA",earthquake,0.18,0.32,0.176,18,reviewed,ci,ci
2024-10-17T21:04:42.750Z,19.348833084106,-155.18600463867,3.9700000286102,1.77,ml,42,76,0.0343,0.200000003,hv,hv74502401,2024-10-17T21:07:35.210Z,"11 km SSE of Volcano, Hawaii",earthquake,0.38,1.09000003,0.19,5,automatic,hv,hv
2024-10-17T21:01:57.630Z,19.341833333333,-155.18283333333,6.02,1.7,ml,23,153,0.03954,0.12,hv,hv74502391,2024-10-17T21:14:13.380Z,"12 km SSE of Volcano, Hawaii",earthquake,0.41,0.64,0.26683689545784,14,reviewed,hv,hv
2024-10-17T21:01:53.970Z,19.351166666667,-155.18666666667,6.81,1.05,ml,25,76,0.03256,0.1,hv,hv74502396,2024-10-17T21:30:09.860Z,"11 km SSE of Volcano, Hawaii",earthquake,0.4,0.72,0.1717471603811,8,reviewed,hv,hv
2024-10-17T21:01:36.150Z,19.181667327881,-155.49266052246,30.090000152588,2.43,ml,11,247,0.1322,0.0799999982,hv,hv74502386,2024-10-17T21:04:30.940Z,"2 km SSW of Pāhala, Hawaii",earthquake,3.11,1.20000005,0.17,8,automatic,hv,hv
2024-10-17T20:51:05.670Z,17.995166666667,-65.389666666667,11.77,2.92,md,12,209,0.3269,0.41,pr,pr71462843,2024-10-17T21:12:19.130Z,"14 km SE of Esperanza, Puerto Rico",earthquake,1.75,1.37,0.17229385395301,10,reviewed,pr,pr
2024-10-17T20:50:30.053Z,59.8315,-152.9472,94.6,1.3,ml,,,,0.3,ak,ak024ddllfx9,2024-10-17T20:51:59.731Z,"62 km W of Anchor Point, Alaska",earthquake,,4.6,,,automatic,ak,ak
2024-10-17T20:40:30.480Z,60.532,-152.76116666667,3.87,-0.69,ml,8,68,0.05462,0.05,av,av93320683,2024-10-18T00:55:13.090Z,"79 km W of Salamatof, Alaska",earthquake,0.26,0.76,0.25662120790689,8,reviewed,av,av
2024-10-17T20:32:25.160Z,36.152333333333,-120.17066666667,5.11,1.18,md,18,210,0.09621,0.11,nc,nc75075576,2024-10-17T21:27:16.224Z,"8 km WSW of Huron, CA",earthquake,0.51,0.74,0.135,7,reviewed,nc,nc
2024-10-17T20:08:45.840Z,38.837665557861,-122.79033660889,1.6299999952316,0.57,md,8,75,0.0007424,0.03,nc,nc75075571,2024-10-17T20:27:15.810Z,"6 km WNW of Cobb, CA",earthquake,0.53,1.22000003,0.36,8,automatic,nc,nc
2024-10-17T19:59:55.060Z,38.623664855957,-122.8698348999,13.819999694824,2.06,md,7,177,0.1761,0.3,nc,nc75075566,2024-10-17T20:17:17.831Z,"1 km N of Healdsburg, CA",earthquake,3.37,4.5,0.06,4,automatic,nc,nc
